Kwh,name,datetime,temp,feelslike,dew,humidity,precip,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions,icon
0.0,"Kozani, Greece",2024-04-22 05:00:00,3.0,0.4,1.0,86.7,0.0,0.0,0.0,14.8,9.4,360.0,1015.0,99.7,24.1,0.0,0.0,0.0,Overcast,cloudy
0.0,"Kozani, Greece",2024-04-22 06:00:00,2.0,-0.3,1.0,93.07,0.0,0.0,0.0,11.4,7.5,350.0,1015.0,90.0,20.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
0.0395,"Kozani, Greece",2024-04-22 07:00:00,3.0,0.9,1.0,86.7,0.0,0.0,0.0,15.8,7.6,340.0,1015.0,98.3,24.1,28.0,0.1,0.0,Overcast,cloudy
0.1597,"Kozani, Greece",2024-04-22 08:00:00,5.0,2.8,3.0,86.9,0.0,0.0,0.0,14.8,9.4,310.0,1016.0,88.3,10.0,136.0,0.5,1.0,Partially cloudy,partly-cloudy-day
0.2997,"Kozani, Greece",2024-04-22 09:00:00,7.0,7.0,5.0,87.09,0.0,0.0,0.0,7.6,0.0,360.0,1016.0,88.3,10.0,230.0,0.8,2.0,Partially cloudy,partly-cloudy-day
0.2981,"Kozani, Greece",2024-04-22 10:00:00,9.0,9.0,5.0,76.02,0.0,0.0,0.0,7.9,0.0,0.0,1017.0,88.3,10.0,332.0,1.2,3.0,Partially cloudy,partly-cloudy-day
0.3799,"Kozani, Greece",2024-04-22 11:00:00,9.0,7.9,6.0,81.48,0.0,0.0,0.0,12.2,7.6,150.0,1017.0,88.3,10.0,601.0,2.2,6.0,Partially cloudy,partly-cloudy-day
0.4736,"Kozani, Greece",2024-04-22 12:00:00,11.0,11.0,7.0,76.32,0.0,0.0,0.0,14.9,0.0,0.0,1017.0,88.3,10.0,402.0,1.4,4.0,Partially cloudy,partly-cloudy-day
0.2921,"Kozani, Greece",2024-04-22 13:00:00,12.0,12.0,4.0,58.04,0.0,0.0,0.0,12.6,0.0,0.0,1017.0,88.3,10.0,434.0,1.6,4.0,Partially cloudy,partly-cloudy-day
0.2122,"Kozani, Greece",2024-04-22 14:00:00,11.0,11.0,7.0,76.35,0.0,0.0,0.0,19.8,7.6,140.0,1017.0,88.3,10.0,619.0,2.2,6.0,Partially cloudy,partly-cloudy-day
0.1655,"Kozani, Greece",2024-04-22 15:00:00,11.0,11.0,5.0,66.47,0.0,0.0,0.0,14.9,7.6,120.0,1017.0,88.3,10.0,318.0,1.1,3.0,Partially cloudy,partly-cloudy-day
0.0894,"Kozani, Greece",2024-04-22 16:00:00,12.0,12.0,4.0,58.04,0.0,0.0,0.0,22.3,1.8,146.3,1017.0,100.0,20.7,230.0,0.8,2.0,Overcast,cloudy
0.0622,"Kozani, Greece",2024-04-22 17:00:00,11.0,11.0,6.0,71.27,0.0,0.0,0.0,20.5,3.6,164.1,1017.0,100.0,24.1,83.0,0.3,1.0,Overcast,cloudy
0.0229,"Kozani, Greece",2024-04-22 18:00:00,10.0,10.0,7.0,81.59,0.0,0.0,0.0,18.9,3.6,140.0,1017.0,100.0,24.1,58.0,0.2,1.0,Overcast,cloudy
0.004,"Kozani, Greece",2024-04-22 19:00:00,10.0,9.6,8.0,87.38,0.0,0.0,0.0,9.4,5.4,53.9,1017.0,100.0,24.1,28.0,0.1,0.0,Overcast,cloudy
0.0,"Kozani, Greece",2024-04-22 20:00:00,10.0,9.6,7.0,81.61,0.0,0.0,0.0,6.1,5.4,14.4,1017.0,100.0,24.1,5.0,0.0,0.0,Overcast,cloudy
0.0,"Kozani, Greece",2024-04-22 21:00:00,9.0,8.5,8.0,93.44,0.111,0.0,0.0,14.6,5.4,227.0,1018.0,100.0,24.1,0.0,0.0,0.0,"Rain, Overcast",rain
0.0,"Kozani, Greece",2024-04-22 22:00:00,9.0,9.0,7.0,87.29,0.0,0.0,0.0,5.4,3.6,290.4,1018.0,100.0,24.1,0.0,0.0,0.0,Overcast,cloudy
0.0,"Kozani, Greece",2024-04-22 23:00:00,9.0,8.5,7.0,87.29,0.0,0.0,0.0,7.9,5.4,4.1,1018.0,100.0,24.1,0.0,0.0,0.0,Overcast,cloudy
0.0,"Kozani, Greece",2024-04-23 00:00:00,9.0,9.0,7.0,87.28,0.0,0.0,0.0,11.7,3.6,200.0,1017.0,100.0,24.1,0.0,0.0,0.0,Overcast,cloudy
0.0,"Kozani, Greece",2024-04-23 01:00:00,9.0,9.0,6.0,81.48,0.0,0.0,0.0,5.8,3.6,27.4,1017.0,100.0,22.7,0.0,0.0,0.0,Overcast,cloudy
0.0,"Kozani, Greece",2024-04-23 02:00:00,8.0,8.0,7.0,93.4,0.0,0.0,0.0,7.2,3.6,359.2,1017.0,100.0,10.8,0.0,0.0,0.0,Overcast,cloudy
0.0,"Kozani, Greece",2024-04-23 03:00:00,8.0,8.0,8.0,99.96,3.914,0.0,0.0,14.7,0.0,360.0,1016.0,100.0,5.2,0.0,0.0,0.0,"Rain, Overcast",rain
0.0,"Kozani, Greece",2024-04-23 04:00:00,8.0,8.0,8.0,100.0,0.0,0.0,0.0,10.4,3.6,24.1,1016.0,100.0,3.6,0.0,0.0,0.0,Overcast,cloudy
0.0,"Kozani, Greece",2024-04-23 05:00:00,8.0,8.0,8.0,100.0,0.0,0.0,0.0,10.4,3.6,18.6,1015.0,100.0,1.3,0.0,0.0,0.0,Overcast,cloudy
0.0,"Kozani, Greece",2024-04-23 06:00:00,8.0,6.7,8.0,99.98,0.0,0.0,0.0,13.9,7.5,280.0,1014.0,88.3,4.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
0.0,"Kozani, Greece",2024-04-23 07:00:00,8.0,8.0,8.0,100.0,0.0,0.0,0.0,5.4,0.0,0.0,1014.0,100.0,1.0,0.0,0.0,0.0,Overcast,cloudy
0.0055,"Kozani, Greece",2024-04-23 08:00:00,8.0,8.0,8.0,100.0,0.0,0.0,0.0,6.1,0.0,0.0,1013.0,100.0,5.0,9.0,0.0,0.0,Overcast,cloudy
0.0188,"Kozani, Greece",2024-04-23 09:00:00,9.0,7.9,9.0,99.98,10.674,0.0,0.0,12.6,7.5,170.0,1014.0,100.0,9.0,7.0,0.0,0.0,"Rain, Overcast",rain
0.0359,"Kozani, Greece",2024-04-23 10:00:00,9.0,9.0,9.0,100.0,0.0,0.0,0.0,6.1,0.0,0.0,1012.0,100.0,9.0,18.0,0.1,0.0,Overcast,cloudy
0.0569,"Kozani, Greece",2024-04-23 11:00:00,9.0,7.9,9.0,100.0,0.0,0.0,0.0,10.8,7.6,40.0,1012.0,100.0,6.0,37.0,0.1,0.0,Overcast,cloudy
0.0395,"Kozani, Greece",2024-04-23 12:00:00,9.0,7.2,9.0,99.98,0.0,0.0,0.0,14.8,11.1,320.0,1011.0,100.0,10.0,21.0,0.1,0.0,Overcast,cloudy
0.0946,"Kozani, Greece",2024-04-23 13:00:00,9.0,7.9,9.0,100.0,0.0,0.0,0.0,14.4,7.6,340.0,1012.0,100.0,9.0,45.0,0.2,0.0,Overcast,cloudy
0.1467,"Kozani, Greece",2024-04-23 14:00:00,10.0,8.4,10.0,100.0,0.0,0.0,0.0,23.4,11.2,90.0,1011.0,100.0,7.0,56.0,0.2,1.0,Overcast,cloudy
0.2199,"Kozani, Greece",2024-04-23 15:00:00,10.0,9.1,10.0,99.98,1.997,0.0,0.0,20.1,7.6,220.0,1010.0,100.0,11.7,14.0,0.1,0.0,"Rain, Overcast",rain
0.2153,"Kozani, Greece",2024-04-23 16:00:00,12.0,12.0,12.0,100.0,0.0,0.0,0.0,11.2,7.6,140.0,1008.0,100.0,9.4,44.0,0.2,0.0,Overcast,cloudy
0.2053,"Kozani, Greece",2024-04-23 17:00:00,12.0,12.0,12.0,100.0,0.0,0.0,0.0,9.4,3.6,64.3,1007.0,100.0,9.2,18.0,0.1,0.0,Overcast,cloudy
0.0365,"Kozani, Greece",2024-04-23 18:00:00,13.0,13.0,12.0,93.64,0.0,0.0,0.0,19.4,5.4,140.0,1006.0,97.2,9.2,28.0,0.1,0.0,Overcast,cloudy
0.0098,"Kozani, Greece",2024-04-23 19:00:00,12.0,12.0,11.0,93.6,0.0,0.0,0.0,10.8,7.6,220.0,1006.0,85.5,9.1,18.0,0.1,0.0,Partially cloudy,partly-cloudy-day
0.0,"Kozani, Greece",2024-04-23 20:00:00,11.0,11.0,11.0,100.0,0.0,0.0,0.0,9.4,3.6,70.0,1006.0,92.5,0.4,0.0,0.0,0.0,Overcast,fog
0.0,"Kozani, Greece",2024-04-23 21:00:00,11.0,11.0,11.0,99.98,0.147,0.0,0.0,9.9,3.6,160.0,1006.0,90.6,0.2,0.0,0.0,0.0,"Rain, Overcast",rain
0.0,"Kozani, Greece",2024-04-23 22:00:00,11.0,11.0,11.0,100.0,0.0,0.0,0.0,9.4,5.4,38.0,1006.0,92.2,0.8,0.0,0.0,0.0,Overcast,fog
0.0,"Kozani, Greece",2024-04-23 23:00:00,11.0,11.0,11.0,100.0,0.0,0.0,0.0,5.4,3.6,340.0,1007.0,96.8,1.7,0.0,0.0,0.0,Overcast,cloudy
0.0,"Kozani, Greece",2024-04-24 00:00:00,11.0,11.0,11.0,99.98,0.0,0.0,0.0,18.9,3.6,300.0,1007.0,83.5,14.6,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
0.0,"Kozani, Greece",2024-04-24 01:00:00,10.0,9.6,10.0,100.0,0.0,0.0,0.0,5.4,5.4,321.2,1007.0,87.5,15.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
0.0,"Kozani, Greece",2024-04-24 02:00:00,10.0,10.0,10.0,100.0,0.0,0.0,0.0,9.7,3.6,321.2,1007.0,74.0,24.1,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
0.0,"Kozani, Greece",2024-04-24 03:00:00,11.0,11.0,11.0,99.96,0.007,0.0,0.0,15.9,7.5,340.0,1007.0,74.8,24.1,0.0,0.0,0.0,"Rain, Partially cloudy",rain
0.0,"Kozani, Greece",2024-04-24 04:00:00,10.0,10.0,10.0,100.0,0.0,0.0,0.0,7.9,1.8,332.5,1007.0,72.7,24.1,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
0.0,"Kozani, Greece",2024-04-24 05:00:00,10.0,10.0,10.0,100.0,0.0,0.0,0.0,9.7,3.6,319.0,1007.0,71.4,24.1,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
0.0,"Kozani, Greece",2024-04-24 06:00:00,8.0,6.7,8.0,99.96,0.0,0.0,0.0,18.6,7.6,300.0,1007.0,30.0,20.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
0.0645,"Kozani, Greece",2024-04-24 07:00:00,7.0,5.1,6.0,93.35,0.0,0.0,0.0,10.4,9.4,340.0,1007.0,70.8,15.9,33.0,0.1,0.0,Partially cloudy,partly-cloudy-day
0.2859,"Kozani, Greece",2024-04-24 08:00:00,9.0,9.0,7.0,87.29,0.0,0.0,0.0,10.1,0.0,0.0,1008.0,25.7,10.0,111.0,0.4,1.0,Partially cloudy,partly-cloudy-day
0.4606,"Kozani, Greece",2024-04-24 09:00:00,13.0,13.0,6.0,62.51,0.0,0.0,0.0,35.3,0.0,360.0,1008.0,25.6,10.0,339.0,1.2,3.0,Partially cloudy,partly-cloudy-day
0.596,"Kozani, Greece",2024-04-24 10:00:00,15.0,15.0,6.0,54.88,0.0,0.0,0.0,7.2,0.0,0.0,1008.0,25.7,10.0,550.0,2.0,6.0,Partially cloudy,partly-cloudy-day
0.6963,"Kozani, Greece",2024-04-24 11:00:00,14.0,14.0,7.0,62.71,0.0,0.0,0.0,9.4,0.0,0.0,1008.0,25.7,10.0,689.0,2.5,7.0,Partially cloudy,partly-cloudy-day
0.7412,"Kozani, Greece",2024-04-24 12:00:00,17.0,17.0,1.0,33.97,0.0,0.0,0.0,20.5,14.7,240.0,1008.0,25.6,10.0,800.0,2.9,8.0,Partially cloudy,partly-cloudy-day
0.7438,"Kozani, Greece",2024-04-24 13:00:00,19.0,19.0,1.0,29.94,0.0,0.0,0.0,13.0,0.0,0.0,1008.0,25.7,10.0,844.0,3.0,8.0,Partially cloudy,partly-cloudy-day
0.7026,"Kozani, Greece",2024-04-24 14:00:00,19.0,19.0,4.0,37.05,0.0,0.0,0.0,14.8,0.0,0.0,1007.0,25.7,10.0,835.0,3.0,8.0,Partially cloudy,partly-cloudy-day
0.6182,"Kozani, Greece",2024-04-24 15:00:00,19.0,19.0,3.0,34.53,0.0,0.0,0.0,26.0,0.0,360.0,1007.0,25.7,10.0,772.0,2.8,8.0,Partially cloudy,partly-cloudy-day
0.5031,"Kozani, Greece",2024-04-24 16:00:00,20.0,20.0,2.0,30.22,0.0,0.0,0.0,16.6,7.6,160.0,1007.0,62.1,24.1,662.0,2.4,7.0,Partially cloudy,partly-cloudy-day
0.3613,"Kozani, Greece",2024-04-24 17:00:00,19.0,19.0,3.0,34.53,0.0,0.0,0.0,16.6,5.4,222.7,1006.0,50.4,24.1,523.0,1.9,5.0,Partially cloudy,partly-cloudy-day
0.1292,"Kozani, Greece",2024-04-24 18:00:00,20.0,20.0,3.0,32.45,0.0,0.0,0.0,24.9,7.6,160.0,1006.0,36.9,24.1,251.0,0.9,3.0,Partially cloudy,partly-cloudy-day
0.0132,"Kozani, Greece",2024-04-24 19:00:00,20.0,20.0,3.0,32.45,0.0,0.0,0.0,23.8,7.6,340.0,1005.0,10.1,24.1,118.0,0.4,1.0,Clear,clear-day
0.0,"Kozani, Greece",2024-04-24 20:00:00,17.0,17.0,1.0,33.95,0.0,0.0,0.0,22.0,9.4,260.0,1005.0,0.8,24.1,12.0,0.0,0.0,Clear,clear-day
0.0,"Kozani, Greece",2024-04-24 21:00:00,15.0,15.0,-1.0,33.41,0.0,0.0,0.0,22.3,12.9,250.0,1006.0,0.0,24.1,0.0,0.0,0.0,Clear,clear-night
0.0,"Kozani, Greece",2024-04-24 22:00:00,13.0,13.0,-2.0,35.29,0.0,0.0,0.0,9.7,5.4,297.6,1007.0,10.0,24.1,0.0,0.0,0.0,Clear,clear-night
0.0,"Kozani, Greece",2024-04-24 23:00:00,11.0,11.0,0.0,46.61,0.0,0.0,0.0,8.6,1.8,299.7,1007.0,78.4,24.1,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
0.0,"Kozani, Greece",2024-04-25 00:00:00,13.0,13.0,-2.0,35.33,0.0,0.0,0.0,24.1,5.4,300.0,1007.0,78.7,24.1,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
0.0,"Kozani, Greece",2024-04-25 01:00:00,12.0,12.0,-1.0,40.56,0.0,0.0,0.0,12.2,5.4,314.1,1007.0,100.0,24.1,0.0,0.0,0.0,Overcast,cloudy
0.0,"Kozani, Greece",2024-04-25 02:00:00,11.0,11.0,0.0,46.61,0.0,0.0,0.0,11.9,3.6,309.1,1007.0,100.0,24.1,0.0,0.0,0.0,Overcast,cloudy
0.0,"Kozani, Greece",2024-04-25 03:00:00,9.0,7.9,2.0,61.52,0.0,0.0,0.0,19.6,7.6,60.0,1006.0,100.0,24.1,0.0,0.0,0.0,Overcast,cloudy
0.0,"Kozani, Greece",2024-04-25 04:00:00,9.0,9.0,2.0,61.53,0.0,0.0,0.0,7.6,0.0,0.0,1006.0,100.0,24.1,0.0,0.0,0.0,Overcast,cloudy
0.0,"Kozani, Greece",2024-04-25 05:00:00,8.0,8.0,3.0,70.69,0.0,0.0,0.0,6.8,3.6,343.4,1005.0,100.0,24.1,0.0,0.0,0.0,Overcast,cloudy
0.0,"Kozani, Greece",2024-04-25 06:00:00,9.0,9.0,4.0,70.88,0.0,0.0,0.0,19.3,0.0,360.0,1005.0,88.3,10.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
0.0061,"Kozani, Greece",2024-04-25 07:00:00,9.0,9.0,4.0,70.89,0.0,0.0,0.0,6.5,0.0,0.0,1005.0,50.0,10.0,7.0,0.0,0.0,Partially cloudy,partly-cloudy-day
0.0125,"Kozani, Greece",2024-04-25 08:00:00,9.0,9.0,5.0,76.02,0.0,0.0,0.0,7.2,0.0,0.0,1005.0,88.3,9.0,19.0,0.1,0.0,Partially cloudy,partly-cloudy-day
0.0339,"Kozani, Greece",2024-04-25 09:00:00,9.0,9.0,7.0,87.23,0.683,0.0,0.0,4.7,0.0,0.0,1006.0,88.3,9.0,49.0,0.2,0.0,"Rain, Partially cloudy",rain
0.0575,"Kozani, Greece",2024-04-25 10:00:00,8.0,8.0,7.0,93.4,0.0,0.0,0.0,5.4,0.0,0.0,1006.0,88.3,10.0,186.0,0.7,2.0,Partially cloudy,partly-cloudy-day
0.2431,"Kozani, Greece",2024-04-25 11:00:00,9.0,9.0,8.0,93.45,0.0,0.0,0.0,9.7,0.0,0.0,1007.0,100.0,7.0,181.0,0.7,2.0,Overcast,cloudy
0.6547,"Kozani, Greece",2024-04-25 12:00:00,9.0,7.9,8.0,93.38,0.0,0.0,0.0,21.4,7.5,60.0,1006.0,50.1,9.0,157.0,0.6,2.0,Partially cloudy,partly-cloudy-day
0.6577,"Kozani, Greece",2024-04-25 13:00:00,12.0,12.0,8.0,76.51,0.0,0.0,0.0,21.2,0.0,0.0,1006.0,50.0,10.0,398.0,1.4,4.0,Partially cloudy,partly-cloudy-day
0.5357,"Kozani, Greece",2024-04-25 14:00:00,13.0,13.0,8.0,71.65,0.0,0.0,0.0,25.9,0.0,0.0,1006.0,50.0,10.0,622.0,2.2,6.0,Partially cloudy,partly-cloudy-day
0.4166,"Kozani, Greece",2024-04-25 15:00:00,17.0,17.0,8.0,55.42,5.86,0.0,0.0,16.6,5.4,360.0,1006.0,68.3,24.1,547.0,2.0,5.0,"Rain, Partially cloudy",rain
0.3087,"Kozani, Greece",2024-04-25 16:00:00,13.0,13.0,6.0,62.48,0.0,0.0,0.0,24.1,7.6,50.0,1006.0,80.9,16.2,432.0,1.6,4.0,Partially cloudy,partly-cloudy-day
0.2701,"Kozani, Greece",2024-04-25 17:00:00,15.0,15.0,7.0,58.78,0.0,0.0,0.0,24.5,9.4,170.0,1005.0,79.7,19.2,190.0,0.7,2.0,Partially cloudy,partly-cloudy-day
0.0896,"Kozani, Greece",2024-04-25 18:00:00,14.0,14.0,8.0,67.07,0.0,0.0,0.0,18.4,7.6,50.0,1006.0,57.4,24.1,151.0,0.5,2.0,Partially cloudy,partly-cloudy-day
0.04,"Kozani, Greece",2024-04-25 19:00:00,12.0,12.0,7.0,71.47,0.0,0.0,0.0,27.4,7.6,70.0,1006.0,47.7,24.1,200.0,0.7,2.0,Partially cloudy,partly-cloudy-day
0.0004,"Kozani, Greece",2024-04-25 20:00:00,13.0,13.0,8.0,71.65,0.0,0.0,0.0,27.0,0.0,0.0,1007.0,17.2,24.1,11.0,0.0,0.0,Clear,clear-day
0.0,"Kozani, Greece",2024-04-25 21:00:00,10.0,9.6,7.9,87.29,0.006,0.0,0.0,27.0,5.4,296.0,1008.0,0.0,24.1,0.0,0.0,0.0,Rain,rain
0.0,"Kozani, Greece",2024-04-25 22:00:00,10.0,8.4,1.0,53.55,0.0,0.0,0.0,15.5,11.2,310.0,1009.0,0.0,24.1,0.0,0.0,0.0,Clear,clear-night
0.0,"Kozani, Greece",2024-04-25 23:00:00,10.0,9.1,-1.0,46.32,0.0,0.0,0.0,13.3,7.6,320.0,1010.0,0.0,24.1,0.0,0.0,0.0,Clear,clear-night
0.0,"Kozani, Greece",2024-04-26 00:00:00,9.0,7.5,0.0,53.3,0.0,0.0,0.0,24.1,9.3,340.0,1010.0,29.2,24.1,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
0.0,"Kozani, Greece",2024-04-26 01:00:00,8.0,6.3,-1.0,53.01,0.0,0.0,0.0,14.0,9.4,310.0,1011.0,42.9,24.1,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
0.0,"Kozani, Greece",2024-04-26 02:00:00,4.0,4.0,0.0,75.17,0.0,0.0,0.0,14.0,1.8,312.5,1011.0,91.3,24.1,0.0,0.0,0.0,Overcast,cloudy
0.0,"Kozani, Greece",2024-04-26 03:00:00,4.0,2.8,0.0,75.14,0.0,0.0,0.0,14.8,5.4,280.0,1011.0,0.0,24.1,0.0,0.0,0.0,Clear,clear-night
0.0,"Kozani, Greece",2024-04-26 04:00:00,5.0,3.2,-1.0,65.17,0.0,0.0,0.0,14.4,7.6,310.0,1012.0,0.0,24.1,0.0,0.0,0.0,Clear,clear-night
0.0,"Kozani, Greece",2024-04-26 05:00:00,7.0,5.1,-1.0,56.76,0.0,0.0,0.0,16.6,9.4,320.0,1012.0,0.0,24.1,0.0,0.0,0.0,Clear,clear-night
0.0,"Kozani, Greece",2024-04-26 06:00:00,5.0,2.8,-1.0,65.17,0.0,0.0,0.0,16.6,9.4,310.0,1012.0,0.0,20.0,0.0,0.0,0.0,Clear,clear-night
0.0715,"Kozani, Greece",2024-04-26 07:00:00,6.0,4.0,-1.0,60.8,0.0,0.0,0.0,16.2,9.4,350.0,1013.0,0.0,24.1,30.0,0.1,0.0,Clear,clear-day
0.3137,"Kozani, Greece",2024-04-26 08:00:00,7.0,5.1,1.0,65.62,0.0,0.0,0.0,16.2,9.4,360.0,1013.0,0.0,10.0,227.0,0.8,2.0,Clear,clear-day
0.4926,"Kozani, Greece",2024-04-26 09:00:00,10.0,8.7,-1.0,46.36,0.0,0.0,0.0,5.8,9.4,350.0,1013.0,0.0,10.0,406.0,1.5,4.0,Clear,clear-day
0.6283,"Kozani, Greece",2024-04-26 10:00:00,13.0,13.0,-1.0,37.98,0.0,0.0,0.0,8.3,0.0,0.0,1014.0,0.0,10.0,487.0,1.8,5.0,Clear,clear-day
0.7186,"Kozani, Greece",2024-04-26 11:00:00,14.0,14.0,1.0,41.15,0.0,0.0,0.0,13.0,0.0,0.0,1014.0,25.7,10.0,716.0,2.6,7.0,Partially cloudy,partly-cloudy-day
0.7635,"Kozani, Greece",2024-04-26 12:00:00,15.0,15.0,1.0,38.58,0.0,0.0,0.0,21.5,0.0,0.0,1014.0,25.6,10.0,821.0,3.0,8.0,Partially cloudy,partly-cloudy-day
0.7866,"Kozani, Greece",2024-04-26 13:00:00,16.0,16.0,1.0,36.18,0.0,0.0,0.0,16.2,0.0,0.0,1014.0,25.7,10.0,870.0,3.1,9.0,Partially cloudy,partly-cloudy-day
0.7256,"Kozani, Greece",2024-04-26 14:00:00,18.0,18.0,1.0,31.87,0.0,0.0,0.0,16.9,0.0,0.0,1014.0,25.7,10.0,867.0,3.1,9.0,Partially cloudy,partly-cloudy-day
0.6135,"Kozani, Greece",2024-04-26 15:00:00,19.0,19.0,0.0,27.86,0.0,0.0,0.0,16.6,0.0,360.0,1014.0,25.7,10.0,875.0,3.2,9.0,Partially cloudy,partly-cloudy-day
0.4956,"Kozani, Greece",2024-04-26 16:00:00,19.0,19.0,0.0,27.85,0.0,0.0,0.0,9.0,5.4,146.6,1014.0,83.4,24.1,239.0,0.9,2.0,Partially cloudy,partly-cloudy-day
0.3094,"Kozani, Greece",2024-04-26 17:00:00,18.0,18.0,-2.0,25.62,0.0,0.0,0.0,12.2,9.4,150.0,1013.0,75.7,24.1,396.0,1.4,4.0,Partially cloudy,partly-cloudy-day
0.1021,"Kozani, Greece",2024-04-26 18:00:00,19.0,19.0,-2.0,24.06,0.0,0.0,0.0,15.8,7.6,140.0,1013.0,100.0,24.1,101.0,0.4,1.0,Overcast,cloudy
0.0337,"Kozani, Greece",2024-04-26 19:00:00,17.0,17.0,0.0,31.58,0.0,0.0,0.0,16.2,5.4,136.9,1013.0,86.9,24.1,67.0,0.2,1.0,Partially cloudy,partly-cloudy-day
0.0001,"Kozani, Greece",2024-04-26 20:00:00,15.0,15.0,2.0,41.44,0.0,0.0,0.0,11.5,7.6,140.0,1014.0,73.6,24.1,15.0,0.1,0.0,Partially cloudy,partly-cloudy-day
0.0,"Kozani, Greece",2024-04-26 21:00:00,12.0,12.0,3.0,54.08,0.0,0.0,0.0,5.4,7.6,170.0,1014.0,90.3,24.1,0.0,0.0,0.0,Overcast,cloudy
0.0,"Kozani, Greece",2024-04-26 22:00:00,10.0,10.0,5.0,71.08,0.0,0.0,0.0,5.0,0.0,0.0,1015.0,87.5,24.1,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
0.0,"Kozani, Greece",2024-04-26 23:00:00,9.0,7.9,4.0,70.89,0.0,0.0,0.0,9.4,7.6,300.0,1016.0,52.1,24.1,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
0.0,"Kozani, Greece",2024-04-27 00:00:00,8.0,7.3,4.0,75.83,0.0,0.0,0.0,13.4,5.4,210.0,1016.0,99.3,24.1,0.0,0.0,0.0,Overcast,cloudy
0.0,"Kozani, Greece",2024-04-27 01:00:00,7.0,7.0,3.0,75.68,0.0,0.0,0.0,9.7,3.6,312.3,1016.0,99.5,24.1,0.0,0.0,0.0,Overcast,cloudy
0.0,"Kozani, Greece",2024-04-27 02:00:00,8.0,6.3,3.0,70.69,0.0,0.0,0.0,13.3,9.4,360.0,1016.0,100.0,24.1,0.0,0.0,0.0,Overcast,cloudy
0.0,"Kozani, Greece",2024-04-27 03:00:00,8.0,7.3,4.0,75.88,0.0,0.0,0.0,8.0,5.4,300.0,1015.0,100.0,24.1,0.0,0.0,0.0,Overcast,cloudy
0.0,"Kozani, Greece",2024-04-27 04:00:00,8.0,6.3,4.0,75.85,0.0,0.0,0.0,14.0,9.4,340.0,1016.0,93.7,24.1,0.0,0.0,0.0,Overcast,cloudy
0.0,"Kozani, Greece",2024-04-27 05:00:00,8.0,6.3,3.0,70.69,0.0,0.0,0.0,15.8,9.4,350.0,1016.0,100.0,24.1,0.0,0.0,0.0,Overcast,cloudy
0.0,"Kozani, Greece",2024-04-27 06:00:00,9.0,7.9,3.0,66.12,0.0,0.0,0.0,9.4,7.5,350.0,1016.0,100.0,24.1,0.0,0.0,0.0,Overcast,cloudy
0.0409,"Kozani, Greece",2024-04-27 07:00:00,7.0,6.2,3.0,75.68,0.0,0.0,0.0,15.1,5.4,310.1,1017.0,94.4,24.1,19.0,0.1,0.0,Overcast,cloudy
0.1381,"Kozani, Greece",2024-04-27 08:00:00,9.0,7.9,4.0,70.89,0.0,0.0,0.0,14.8,7.6,350.0,1017.0,100.0,24.1,134.0,0.5,1.0,Overcast,cloudy
0.3422,"Kozani, Greece",2024-04-27 09:00:00,11.0,11.0,6.0,71.27,0.0,0.0,0.0,4.0,0.0,360.0,1018.0,50.0,10.0,148.0,0.5,1.0,Partially cloudy,partly-cloudy-day
0.6017,"Kozani, Greece",2024-04-27 10:00:00,15.0,15.0,6.0,54.88,0.0,0.0,0.0,4.0,0.0,0.0,1018.0,50.0,10.0,257.0,0.9,3.0,Partially cloudy,partly-cloudy-day
0.7096,"Kozani, Greece",2024-04-27 11:00:00,15.0,15.0,7.0,58.78,0.0,0.0,0.0,6.5,0.0,0.0,1018.0,50.0,10.0,599.0,2.2,6.0,Partially cloudy,partly-cloudy-day
0.7678,"Kozani, Greece",2024-04-27 12:00:00,17.0,17.0,6.0,48.27,0.0,0.0,0.0,11.2,0.0,0.0,1018.0,50.0,10.0,833.0,3.0,8.0,Partially cloudy,partly-cloudy-day
0.5639,"Kozani, Greece",2024-04-27 13:00:00,18.0,18.0,5.0,42.3,0.0,0.0,0.0,16.9,0.0,0.0,1018.0,50.0,10.0,889.0,3.2,9.0,Partially cloudy,partly-cloudy-day
0.3729,"Kozani, Greece",2024-04-27 14:00:00,19.0,19.0,5.0,39.74,0.0,0.0,0.0,19.4,9.4,160.0,1018.0,50.0,10.0,858.0,3.1,9.0,Partially cloudy,partly-cloudy-day
